,Vaccine,Geographic Level,Geographic Name,Demographic Level,Demographic Name,indicator_label,indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_95pct,Unweighted Sample Size,Current_Season_Week_Ending_Label,COVID_season,suppression_flag
13242,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 2,06/08/2024 12:00:00 AM,52.5,3.8556,2455,06/06/2026 12:00:00 AM,2023-2024,0
13243,COVID,National,National,Urbanicity,Rural (Non-MSA),Up-to-date,Yes,June Week 3,06/15/2024 12:00:00 AM,17.3,0.5833,113298,06/13/2026 12:00:00 AM,2023-2024,0
13244,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Received a vaccination,June Week 3,06/15/2024 12:00:00 AM,17.3,0.5833,113298,06/13/2026 12:00:00 AM,2023-2024,0
13245,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely will get a vaccine,June Week 3,06/15/2024 12:00:00 AM,6.5,1.8316,2296,06/13/2026 12:00:00 AM,2023-2024,0
13246,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 3,06/15/2024 12:00:00 AM,23.7,2.9491,2296,06/13/2026 12:00:00 AM,2023-2024,0
13247,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 3,06/15/2024 12:00:00 AM,52.5,3.453,2296,06/13/2026 12:00:00 AM,2023-2024,0
13248,COVID,National,National,Urbanicity,Rural (Non-MSA),Up-to-date,Yes,June Week 4,06/22/2024 12:00:00 AM,17.4,0.5970999999999999,113298,06/20/2026 12:00:00 AM,2023-2024,0
13249,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Received a vaccination,June Week 4,06/22/2024 12:00:00 AM,17.4,0.5970999999999999,113298,06/20/2026 12:00:00 AM,2023-2024,0
13250,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely will get a vaccine,June Week 4,06/22/2024 12:00:00 AM,9.1,2.2163,1514,06/20/2026 12:00:00 AM,2023-2024,0
13251,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 4,06/22/2024 12:00:00 AM,20.7,3.2636,1514,06/20/2026 12:00:00 AM,2023-2024,0
13252,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 4,06/22/2024 12:00:00 AM,52.9,4.3736,1514,06/20/2026 12:00:00 AM,2023-2024,0
13253,COVID,National,National,Urbanicity,Rural (Non-MSA),Up-to-date,Yes,June Week 5,06/30/2024 12:00:00 AM,17.5,0.5970999999999999,113298,06/28/2026 12:00:00 AM,2023-2024,0
13254,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Received a vaccination,June Week 5,06/30/2024 12:00:00 AM,17.5,0.5970999999999999,113298,06/28/2026 12:00:00 AM,2023-2024,0
13255,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely will get a vaccine,June Week 5,06/30/2024 12:00:00 AM,6.2,1.6006,2352,06/28/2026 12:00:00 AM,2023-2024,0
13256,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 5,06/30/2024 12:00:00 AM,23.4,2.6222,2352,06/28/2026 12:00:00 AM,2023-2024,0
13257,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 5,06/30/2024 12:00:00 AM,53.0,3.1835,2352,06/28/2026 12:00:00 AM,2023-2024,0
13258,COVID,National,National,Urbanicity,Rural (Non-MSA),Up-to-date,Yes,July Week 1,07/06/2024 12:00:00 AM,17.5,0.5907,113298,07/04/2026 12:00:00 AM,2023-2024,0
13259,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Received a vaccination,July Week 1,07/06/2024 12:00:00 AM,17.5,0.5907,113298,07/04/2026 12:00:00 AM,2023-2024,0
13260,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely will get a vaccine,July Week 1,07/06/2024 12:00:00 AM,6.0,1.5701,1728,07/04/2026 12:00:00 AM,2023-2024,0
13261,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Probably will get a vaccine or are unsure,July Week 1,07/06/2024 12:00:00 AM,25.9,3.6857,1728,07/04/2026 12:00:00 AM,2023-2024,0
13262,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely or probably will not get a vaccine,July Week 1,07/06/2024 12:00:00 AM,50.6,3.9948,1728,07/04/2026 12:00:00 AM,2023-2024,0
13263,COVID,National,National,Urbanicity,Rural (Non-MSA),Up-to-date,Yes,July Week 2,07/13/2024 12:00:00 AM,17.5,0.5907,113298,07/11/2026 12:00:00 AM,2023-2024,0
13264,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Received a vaccination,July Week 2,07/13/2024 12:00:00 AM,17.5,0.5907,113298,07/11/2026 12:00:00 AM,2023-2024,0
13265,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely will get a vaccine,July Week 2,07/13/2024 12:00:00 AM,7.0,2.0163,2673,07/11/2026 12:00:00 AM,2023-2024,0
13266,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Probably will get a vaccine or are unsure,July Week 2,07/13/2024 12:00:00 AM,21.6,3.1452,2673,07/11/2026 12:00:00 AM,2023-2024,0
13267,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely or probably will not get a vaccine,July Week 2,07/13/2024 12:00:00 AM,53.9,3.6731,2673,07/11/2026 12:00:00 AM,2023-2024,0
13268,COVID,National,National,Urbanicity,Rural (Non-MSA),Up-to-date,Yes,July Week 3,07/20/2024 12:00:00 AM,17.5,0.5907,113298,07/18/2026 12:00:00 AM,2023-2024,0
13269,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Received a vaccination,July Week 3,07/20/2024 12:00:00 AM,17.5,0.5907,113298,07/18/2026 12:00:00 AM,2023-2024,0
13270,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely will get a vaccine,July Week 3,07/20/2024 12:00:00 AM,7.1,1.7151,2489,07/18/2026 12:00:00 AM,2023-2024,0
13271,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Probably will get a vaccine or are unsure,July Week 3,07/20/2024 12:00:00 AM,23.7,3.2912,2489,07/18/2026 12:00:00 AM,2023-2024,0
13272,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely or probably will not get a vaccine,July Week 3,07/20/2024 12:00:00 AM,51.6,3.8225,2489,07/18/2026 12:00:00 AM,2023-2024,0
13273,COVID,National,National,Urbanicity,Rural (Non-MSA),Up-to-date,Yes,July Week 4,07/27/2024 12:00:00 AM,17.6,0.5907,113298,07/25/2026 12:00:00 AM,2023-2024,0
13274,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Received a vaccination,July Week 4,07/27/2024 12:00:00 AM,17.6,0.5907,113298,07/25/2026 12:00:00 AM,2023-2024,0
13275,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely will get a vaccine,July Week 4,07/27/2024 12:00:00 AM,7.7,2.3312,2671,07/25/2026 12:00:00 AM,2023-2024,0
13276,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Probably will get a vaccine or are unsure,July Week 4,07/27/2024 12:00:00 AM,17.6,2.664,2671,07/25/2026 12:00:00 AM,2023-2024,0
13277,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely or probably will not get a vaccine,July Week 4,07/27/2024 12:00:00 AM,57.1,3.7543,2671,07/25/2026 12:00:00 AM,2023-2024,0
13278,COVID,National,National,Urbanicity,Rural (Non-MSA),Up-to-date,Yes,August Week 1,08/03/2024 12:00:00 AM,17.6,0.5937999999999999,113298,08/01/2026 12:00:00 AM,2023-2024,0
13279,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Received a vaccination,August Week 1,08/03/2024 12:00:00 AM,17.6,0.5937999999999999,113298,08/01/2026 12:00:00 AM,2023-2024,0
13280,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely will get a vaccine,August Week 1,08/03/2024 12:00:00 AM,9.1,2.8398,2526,08/01/2026 12:00:00 AM,2023-2024,0
13281,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Probably will get a vaccine or are unsure,August Week 1,08/03/2024 12:00:00 AM,22.7,3.0265,2526,08/01/2026 12:00:00 AM,2023-2024,0
13282,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely or probably will not get a vaccine,August Week 1,08/03/2024 12:00:00 AM,50.6,3.7937,2526,08/01/2026 12:00:00 AM,2023-2024,0
13283,COVID,National,National,Urbanicity,Rural (Non-MSA),Up-to-date,Yes,August Week 2,08/10/2024 12:00:00 AM,17.7,0.6067,113298,08/08/2026 12:00:00 AM,2023-2024,0
13284,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Received a vaccination,August Week 2,08/10/2024 12:00:00 AM,17.7,0.6067,113298,08/08/2026 12:00:00 AM,2023-2024,0
13285,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely will get a vaccine,August Week 2,08/10/2024 12:00:00 AM,7.9,1.9689,2322,08/08/2026 12:00:00 AM,2023-2024,0
13286,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Probably will get a vaccine or are unsure,August Week 2,08/10/2024 12:00:00 AM,20.4,2.7554,2322,08/08/2026 12:00:00 AM,2023-2024,0
13287,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely or probably will not get a vaccine,August Week 2,08/10/2024 12:00:00 AM,54.1,3.3694,2322,08/08/2026 12:00:00 AM,2023-2024,0
13288,COVID,National,National,Urbanicity,Rural (Non-MSA),Up-to-date,Yes,August Week 3,08/17/2024 12:00:00 AM,17.7,0.6067,113298,08/15/2026 12:00:00 AM,2023-2024,0
13289,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Received a vaccination,August Week 3,08/17/2024 12:00:00 AM,17.7,0.6067,113298,08/15/2026 12:00:00 AM,2023-2024,0
13290,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely will get a vaccine,August Week 3,08/17/2024 12:00:00 AM,7.6,3.0451,2362,08/15/2026 12:00:00 AM,2023-2024,0
13291,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Probably will get a vaccine or are unsure,August Week 3,08/17/2024 12:00:00 AM,25.3,4.1206,2362,08/15/2026 12:00:00 AM,2023-2024,0
13292,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely or probably will not get a vaccine,August Week 3,08/17/2024 12:00:00 AM,49.5,4.7417,2362,08/15/2026 12:00:00 AM,2023-2024,0
13293,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),Up-to-date,Yes,October Week 1,09/30/2023 12:00:00 AM,3.0,0.6227,282465,09/27/2025 12:00:00 AM,2023-2024,0
13294,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Received a vaccination,October Week 1,09/30/2023 12:00:00 AM,3.0,0.6227,282465,09/27/2025 12:00:00 AM,2023-2024,0
13295,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely will get a vaccine,October Week 1,09/30/2023 12:00:00 AM,28.7,2.1505,8456,09/27/2025 12:00:00 AM,2023-2024,0
13296,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 1,09/30/2023 12:00:00 AM,31.1,2.2903,8456,09/27/2025 12:00:00 AM,2023-2024,0
13297,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,09/30/2023 12:00:00 AM,37.1,2.3522,8456,09/27/2025 12:00:00 AM,2023-2024,0
13298,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,6.2,0.7818,282465,10/04/2025 12:00:00 AM,2023-2024,0
13299,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,6.2,0.7818,282465,10/04/2025 12:00:00 AM,2023-2024,0
13300,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,26.7,2.5708,6188,10/04/2025 12:00:00 AM,2023-2024,0
13301,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 2,10/07/2023 12:00:00 AM,29.6,2.8076,6188,10/04/2025 12:00:00 AM,2023-2024,0
13302,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,37.5,2.9428,6188,10/04/2025 12:00:00 AM,2023-2024,0
13303,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),Up-to-date,Yes,October Week 3,10/14/2023 12:00:00 AM,8.7,1.0568,282465,10/11/2025 12:00:00 AM,2023-2024,0
13304,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Received a vaccination,October Week 3,10/14/2023 12:00:00 AM,8.7,1.0568,282465,10/11/2025 12:00:00 AM,2023-2024,0
13305,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely will get a vaccine,October Week 3,10/14/2023 12:00:00 AM,24.0,2.1786,6591,10/11/2025 12:00:00 AM,2023-2024,0
13306,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 3,10/14/2023 12:00:00 AM,30.2,2.4591,6591,10/11/2025 12:00:00 AM,2023-2024,0
13307,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,10/14/2023 12:00:00 AM,37.1,2.5417,6591,10/11/2025 12:00:00 AM,2023-2024,0
13308,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,11.4,1.3187,282465,10/18/2025 12:00:00 AM,2023-2024,0
13309,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,11.4,1.3187,282465,10/18/2025 12:00:00 AM,2023-2024,0
13310,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,22.9,2.1737,6876,10/18/2025 12:00:00 AM,2023-2024,0
13311,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 4,10/21/2023 12:00:00 AM,27.8,2.2376,6876,10/18/2025 12:00:00 AM,2023-2024,0
13312,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,37.8,2.4247,6876,10/18/2025 12:00:00 AM,2023-2024,0
13313,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),Up-to-date,Yes,October Week 5,10/28/2023 12:00:00 AM,12.1,0.5010999999999999,282465,10/25/2025 12:00:00 AM,2023-2024,0
13314,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Received a vaccination,October Week 5,10/28/2023 12:00:00 AM,12.1,0.5010999999999999,282465,10/25/2025 12:00:00 AM,2023-2024,0
13315,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely will get a vaccine,October Week 5,10/28/2023 12:00:00 AM,19.5,1.9746,7253,10/25/2025 12:00:00 AM,2023-2024,0
13316,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,10/28/2023 12:00:00 AM,27.5,2.1664,7253,10/25/2025 12:00:00 AM,2023-2024,0
13317,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,10/28/2023 12:00:00 AM,40.9,2.4425,7253,10/25/2025 12:00:00 AM,2023-2024,0
13318,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,12.8,0.5010999999999999,282465,11/01/2025 12:00:00 AM,2023-2024,0
13319,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,12.8,0.5010999999999999,282465,11/01/2025 12:00:00 AM,2023-2024,0
13320,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,18.4,2.1132,6832,11/01/2025 12:00:00 AM,2023-2024,0
13321,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,11/04/2023 12:00:00 AM,30.5,2.5619,6832,11/01/2025 12:00:00 AM,2023-2024,0
13322,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,38.3,2.5829,6832,11/01/2025 12:00:00 AM,2023-2024,0
13323,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),Up-to-date,Yes,November Week 2,11/11/2023 12:00:00 AM,13.8,0.5318,282465,11/08/2025 12:00:00 AM,2023-2024,0
13324,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Received a vaccination,November Week 2,11/11/2023 12:00:00 AM,13.8,0.5318,282465,11/08/2025 12:00:00 AM,2023-2024,0
13325,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely will get a vaccine,November Week 2,11/11/2023 12:00:00 AM,18.5,2.085,7582,11/08/2025 12:00:00 AM,2023-2024,0
13326,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 2,11/11/2023 12:00:00 AM,28.9,2.3912,7582,11/08/2025 12:00:00 AM,2023-2024,0
13327,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 2,11/11/2023 12:00:00 AM,38.8,2.5832,7582,11/08/2025 12:00:00 AM,2023-2024,0
13328,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),Up-to-date,Yes,November Week 3,11/18/2023 12:00:00 AM,15.1,1.0954,282465,11/15/2025 12:00:00 AM,2023-2024,0
13329,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Received a vaccination,November Week 3,11/18/2023 12:00:00 AM,15.1,1.0954,282465,11/15/2025 12:00:00 AM,2023-2024,0
13330,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely will get a vaccine,November Week 3,11/18/2023 12:00:00 AM,14.3,1.6461,7360,11/15/2025 12:00:00 AM,2023-2024,0
13331,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,11/18/2023 12:00:00 AM,30.8,2.6263,7360,11/15/2025 12:00:00 AM,2023-2024,0
